id,product_id,fact_type,fact_info
366,301,amet,"[{""calories"":367,""protein"":97,""fat"":296,""fiber"":121,""carbs"":197},{""calories"":93,""protein"":159,""fat"":252,""fiber"":272,""carbs"":49},{""calories"":174,""protein"":291,""fat"":35,""fiber"":226,""carbs"":98},{""calories"":267,""protein"":296,""fat"":185,""fiber"":115,""carbs"":327}]"
367,525,platea,"[{""calories"":123,""protein"":113,""fat"":337,""fiber"":178,""carbs"":14},{""calories"":257,""protein"":132,""fat"":269,""fiber"":285,""carbs"":189}]"
368,459,nulla,"[{""calories"":393,""protein"":283,""fat"":168,""fiber"":192,""carbs"":214}]"
369,243,vitae,[]
370,580,vulputate,"[{""calories"":386,""protein"":73,""fat"":138,""fiber"":237,""carbs"":263}]"
371,711,sapien,"[{""calories"":103,""protein"":286,""fat"":317,""fiber"":347,""carbs"":65},{""calories"":294,""protein"":207,""fat"":67,""fiber"":205,""carbs"":199},{""calories"":37,""protein"":258,""fat"":49,""fiber"":86,""carbs"":208}]"
372,131,est,[]
373,706,risus,"[{""calories"":187,""protein"":359,""fat"":370,""fiber"":257,""carbs"":163}]"
374,439,viverra,"[{""calories"":278,""protein"":50,""fat"":232,""fiber"":344,""carbs"":356},{""calories"":199,""protein"":391,""fat"":71,""fiber"":49,""carbs"":333},{""calories"":322,""protein"":368,""fat"":160,""fiber"":63,""carbs"":7},{""calories"":244,""protein"":128,""fat"":285,""fiber"":132,""carbs"":184},{""calories"":286,""protein"":138,""fat"":245,""fiber"":216,""carbs"":324}]"
375,44,dolor,"[{""calories"":164,""protein"":167,""fat"":85,""fiber"":116,""carbs"":298}]"
376,6,rhoncus,"[{""calories"":148,""protein"":252,""fat"":103,""fiber"":337,""carbs"":177},{""calories"":59,""protein"":59,""fat"":137,""fiber"":159,""carbs"":214},{""calories"":107,""protein"":164,""fat"":172,""fiber"":260,""carbs"":226},{""calories"":246,""protein"":218,""fat"":261,""fiber"":40,""carbs"":40},{""calories"":151,""protein"":55,""fat"":384,""fiber"":143,""carbs"":201}]"
377,496,tincidunt,"[{""calories"":220,""protein"":153,""fat"":177,""fiber"":400,""carbs"":343},{""calories"":363,""protein"":218,""fat"":59,""fiber"":114,""carbs"":155}]"
378,470,maecenas,"[{""calories"":96,""protein"":166,""fat"":245,""fiber"":45,""carbs"":2},{""calories"":118,""protein"":159,""fat"":359,""fiber"":394,""carbs"":161}]"
379,907,justo,"[{""calories"":386,""protein"":246,""fat"":273,""fiber"":105,""carbs"":118},{""calories"":89,""protein"":66,""fat"":298,""fiber"":178,""carbs"":249},{""calories"":289,""protein"":231,""fat"":14,""fiber"":363,""carbs"":41}]"
380,970,posuere,"[{""calories"":36,""protein"":210,""fat"":213,""fiber"":179,""carbs"":326},{""calories"":41,""protein"":255,""fat"":25,""fiber"":50,""carbs"":119},{""calories"":158,""protein"":160,""fat"":133,""fiber"":252,""carbs"":386},{""calories"":242,""protein"":77,""fat"":215,""fiber"":134,""carbs"":51}]"
381,351,bibendum,"[{""calories"":261,""protein"":222,""fat"":396,""fiber"":58,""carbs"":360},{""calories"":254,""protein"":19,""fat"":59,""fiber"":376,""carbs"":126},{""calories"":16,""protein"":278,""fat"":354,""fiber"":349,""carbs"":134}]"
382,89,non,"[{""calories"":27,""protein"":176,""fat"":229,""fiber"":263,""carbs"":46}]"
383,548,magna,[]
384,357,eleifend,"[{""calories"":101,""protein"":243,""fat"":304,""fiber"":29,""carbs"":308}]"
385,137,urna,"[{""calories"":321,""protein"":5,""fat"":369,""fiber"":39,""carbs"":381}]"
386,232,nisi,[]
387,849,suscipit,"[{""calories"":352,""protein"":82,""fat"":29,""fiber"":136,""carbs"":379},{""calories"":275,""protein"":222,""fat"":355,""fiber"":263,""carbs"":61}]"
388,912,consectetuer,"[{""calories"":363,""protein"":298,""fat"":114,""fiber"":199,""carbs"":175},{""calories"":164,""protein"":334,""fat"":32,""fiber"":315,""carbs"":183},{""calories"":193,""protein"":123,""fat"":215,""fiber"":289,""carbs"":52},{""calories"":85,""protein"":33,""fat"":312,""fiber"":230,""carbs"":307},{""calories"":82,""protein"":384,""fat"":28,""fiber"":50,""carbs"":277}]"
389,296,nisi,"[{""calories"":300,""protein"":38,""fat"":315,""fiber"":49,""carbs"":260},{""calories"":231,""protein"":103,""fat"":240,""fiber"":218,""carbs"":355},{""calories"":241,""protein"":284,""fat"":400,""fiber"":182,""carbs"":126},{""calories"":158,""protein"":287,""fat"":367,""fiber"":253,""carbs"":217},{""calories"":110,""protein"":243,""fat"":224,""fiber"":349,""carbs"":109}]"
390,895,morbi,"[{""calories"":73,""protein"":153,""fat"":233,""fiber"":339,""carbs"":273}]"
391,165,sapien,"[{""calories"":108,""protein"":103,""fat"":236,""fiber"":53,""carbs"":47},{""calories"":161,""protein"":186,""fat"":7,""fiber"":350,""carbs"":102},{""calories"":360,""protein"":313,""fat"":254,""fiber"":126,""carbs"":211}]"
392,683,a,"[{""calories"":259,""protein"":21,""fat"":212,""fiber"":287,""carbs"":79}]"
393,324,cursus,"[{""calories"":242,""protein"":316,""fat"":253,""fiber"":360,""carbs"":289},{""calories"":327,""protein"":388,""fat"":386,""fiber"":117,""carbs"":271},{""calories"":162,""protein"":5,""fat"":231,""fiber"":321,""carbs"":113}]"
394,264,quisque,[]
395,660,id,"[{""calories"":86,""protein"":267,""fat"":197,""fiber"":5,""carbs"":217}]"
396,570,bibendum,"[{""calories"":252,""protein"":167,""fat"":201,""fiber"":14,""carbs"":46},{""calories"":285,""protein"":276,""fat"":323,""fiber"":299,""carbs"":124},{""calories"":171,""protein"":49,""fat"":230,""fiber"":315,""carbs"":65},{""calories"":353,""protein"":346,""fat"":325,""fiber"":202,""carbs"":30},{""calories"":88,""protein"":368,""fat"":73,""fiber"":340,""carbs"":351}]"
397,890,nunc,"[{""calories"":17,""protein"":45,""fat"":62,""fiber"":299,""carbs"":110},{""calories"":393,""protein"":168,""fat"":381,""fiber"":37,""carbs"":60}]"
398,202,sociis,"[{""calories"":188,""protein"":395,""fat"":72,""fiber"":47,""carbs"":321}]"
399,288,vulputate,"[{""calories"":198,""protein"":26,""fat"":6,""fiber"":293,""carbs"":142},{""calories"":91,""protein"":87,""fat"":169,""fiber"":145,""carbs"":398}]"
400,516,mus,"[{""calories"":102,""protein"":308,""fat"":136,""fiber"":9,""carbs"":80},{""calories"":10,""protein"":187,""fat"":77,""fiber"":202,""carbs"":147},{""calories"":86,""protein"":270,""fat"":116,""fiber"":248,""carbs"":250},{""calories"":8,""protein"":320,""fat"":157,""fiber"":66,""carbs"":151}]"
401,448,sed,"[{""calories"":248,""protein"":90,""fat"":62,""fiber"":159,""carbs"":52},{""calories"":289,""protein"":137,""fat"":222,""fiber"":340,""carbs"":278}]"
402,469,in,[]
403,977,elementum,"[{""calories"":119,""protein"":282,""fat"":146,""fiber"":209,""carbs"":181}]"
404,213,quam,"[{""calories"":59,""protein"":373,""fat"":186,""fiber"":390,""carbs"":62},{""calories"":68,""protein"":51,""fat"":377,""fiber"":96,""carbs"":385},{""calories"":397,""protein"":229,""fat"":179,""fiber"":333,""carbs"":229},{""calories"":54,""protein"":123,""fat"":202,""fiber"":68,""carbs"":341},{""calories"":193,""protein"":267,""fat"":104,""fiber"":89,""carbs"":61}]"
405,789,id,"[{""calories"":206,""protein"":99,""fat"":386,""fiber"":9,""carbs"":191},{""calories"":65,""protein"":225,""fat"":85,""fiber"":88,""carbs"":169}]"
406,89,velit,"[{""calories"":325,""protein"":400,""fat"":251,""fiber"":18,""carbs"":201},{""calories"":198,""protein"":156,""fat"":6,""fiber"":87,""carbs"":54}]"
407,91,duis,"[{""calories"":163,""protein"":325,""fat"":99,""fiber"":344,""carbs"":146},{""calories"":388,""protein"":308,""fat"":144,""fiber"":395,""carbs"":129}]"
408,638,est,"[{""calories"":294,""protein"":30,""fat"":155,""fiber"":146,""carbs"":6},{""calories"":59,""protein"":122,""fat"":245,""fiber"":176,""carbs"":277},{""calories"":132,""protein"":200,""fat"":117,""fiber"":315,""carbs"":214},{""calories"":362,""protein"":27,""fat"":10,""fiber"":248,""carbs"":5}]"
409,215,viverra,"[{""calories"":214,""protein"":362,""fat"":89,""fiber"":273,""carbs"":210},{""calories"":288,""protein"":298,""fat"":117,""fiber"":368,""carbs"":268}]"
410,337,sit,"[{""calories"":22,""protein"":127,""fat"":370,""fiber"":387,""carbs"":371}]"
411,980,felis,"[{""calories"":203,""protein"":165,""fat"":95,""fiber"":18,""carbs"":321},{""calories"":4,""protein"":135,""fat"":288,""fiber"":260,""carbs"":175}]"
412,107,faucibus,"[{""calories"":326,""protein"":170,""fat"":389,""fiber"":40,""carbs"":257},{""calories"":276,""protein"":340,""fat"":283,""fiber"":150,""carbs"":207}]"
413,657,natoque,[]
414,569,nibh,"[{""calories"":114,""protein"":255,""fat"":229,""fiber"":45,""carbs"":248},{""calories"":123,""protein"":177,""fat"":317,""fiber"":320,""carbs"":45},{""calories"":82,""protein"":315,""fat"":18,""fiber"":246,""carbs"":208},{""calories"":215,""protein"":335,""fat"":351,""fiber"":44,""carbs"":390}]"
415,659,vitae,"[{""calories"":89,""protein"":106,""fat"":72,""fiber"":284,""carbs"":206},{""calories"":380,""protein"":37,""fat"":284,""fiber"":141,""carbs"":18},{""calories"":310,""protein"":391,""fat"":116,""fiber"":326,""carbs"":400}]"
416,1,lacus,"[{""calories"":204,""protein"":398,""fat"":216,""fiber"":86,""carbs"":338},{""calories"":1,""protein"":183,""fat"":260,""fiber"":227,""carbs"":88},{""calories"":313,""protein"":274,""fat"":234,""fiber"":177,""carbs"":94},{""calories"":116,""protein"":363,""fat"":378,""fiber"":180,""carbs"":233},{""calories"":347,""protein"":305,""fat"":243,""fiber"":338,""carbs"":353}]"
417,766,posuere,"[{""calories"":137,""protein"":210,""fat"":213,""fiber"":171,""carbs"":62},{""calories"":256,""protein"":390,""fat"":209,""fiber"":152,""carbs"":43},{""calories"":66,""protein"":307,""fat"":223,""fiber"":398,""carbs"":104},{""calories"":355,""protein"":52,""fat"":375,""fiber"":75,""carbs"":282},{""calories"":366,""protein"":353,""fat"":383,""fiber"":224,""carbs"":178}]"
418,319,potenti,[]
419,189,odio,[]
420,401,quis,"[{""calories"":258,""protein"":282,""fat"":171,""fiber"":158,""carbs"":335},{""calories"":50,""protein"":380,""fat"":98,""fiber"":96,""carbs"":392}]"
421,527,rutrum,"[{""calories"":322,""protein"":128,""fat"":168,""fiber"":88,""carbs"":67},{""calories"":166,""protein"":349,""fat"":164,""fiber"":290,""carbs"":293},{""calories"":350,""protein"":334,""fat"":234,""fiber"":40,""carbs"":299},{""calories"":335,""protein"":290,""fat"":97,""fiber"":285,""carbs"":287},{""calories"":137,""protein"":319,""fat"":149,""fiber"":68,""carbs"":395}]"
422,249,faucibus,"[{""calories"":119,""protein"":202,""fat"":236,""fiber"":62,""carbs"":135},{""calories"":360,""protein"":11,""fat"":149,""fiber"":263,""carbs"":64}]"
423,111,felis,"[{""calories"":155,""protein"":260,""fat"":61,""fiber"":184,""carbs"":266},{""calories"":252,""protein"":224,""fat"":200,""fiber"":53,""carbs"":181},{""calories"":354,""protein"":148,""fat"":183,""fiber"":193,""carbs"":384},{""calories"":255,""protein"":299,""fat"":329,""fiber"":277,""carbs"":58},{""calories"":134,""protein"":55,""fat"":63,""fiber"":89,""carbs"":360}]"
424,443,tellus,"[{""calories"":107,""protein"":217,""fat"":74,""fiber"":272,""carbs"":95},{""calories"":211,""protein"":336,""fat"":250,""fiber"":169,""carbs"":35}]"
425,272,libero,"[{""calories"":111,""protein"":357,""fat"":61,""fiber"":43,""carbs"":3}]"
426,540,quam,"[{""calories"":279,""protein"":127,""fat"":265,""fiber"":151,""carbs"":140},{""calories"":189,""protein"":210,""fat"":164,""fiber"":341,""carbs"":123},{""calories"":353,""protein"":264,""fat"":337,""fiber"":329,""carbs"":268},{""calories"":120,""protein"":44,""fat"":300,""fiber"":372,""carbs"":344}]"
427,696,tellus,"[{""calories"":28,""protein"":307,""fat"":247,""fiber"":268,""carbs"":205},{""calories"":22,""protein"":51,""fat"":160,""fiber"":30,""carbs"":62},{""calories"":320,""protein"":312,""fat"":200,""fiber"":32,""carbs"":300},{""calories"":152,""protein"":176,""fat"":230,""fiber"":68,""carbs"":174},{""calories"":146,""protein"":108,""fat"":337,""fiber"":294,""carbs"":129}]"
428,380,luctus,"[{""calories"":86,""protein"":332,""fat"":41,""fiber"":328,""carbs"":151},{""calories"":191,""protein"":334,""fat"":97,""fiber"":206,""carbs"":216},{""calories"":99,""protein"":170,""fat"":308,""fiber"":314,""carbs"":397}]"
429,134,in,"[{""calories"":332,""protein"":195,""fat"":218,""fiber"":85,""carbs"":309},{""calories"":372,""protein"":54,""fat"":332,""fiber"":337,""carbs"":246},{""calories"":249,""protein"":31,""fat"":217,""fiber"":326,""carbs"":170},{""calories"":356,""protein"":69,""fat"":176,""fiber"":215,""carbs"":363},{""calories"":14,""protein"":235,""fat"":330,""fiber"":153,""carbs"":243}]"
430,144,integer,[]
431,577,ultrices,"[{""calories"":187,""protein"":355,""fat"":273,""fiber"":351,""carbs"":130},{""calories"":159,""protein"":89,""fat"":338,""fiber"":170,""carbs"":60},{""calories"":330,""protein"":286,""fat"":257,""fiber"":386,""carbs"":322},{""calories"":106,""protein"":397,""fat"":372,""fiber"":349,""carbs"":145}]"
432,706,aliquam,"[{""calories"":384,""protein"":242,""fat"":167,""fiber"":393,""carbs"":15}]"
433,529,quam,[]
434,564,aliquam,"[{""calories"":356,""protein"":88,""fat"":56,""fiber"":41,""carbs"":310},{""calories"":300,""protein"":184,""fat"":246,""fiber"":29,""carbs"":349},{""calories"":325,""protein"":192,""fat"":274,""fiber"":332,""carbs"":370}]"
435,321,odio,"[{""calories"":341,""protein"":257,""fat"":164,""fiber"":360,""carbs"":132},{""calories"":196,""protein"":72,""fat"":398,""fiber"":339,""carbs"":291},{""calories"":154,""protein"":262,""fat"":323,""fiber"":139,""carbs"":144}]"
436,413,nisl,[]
437,191,eu,"[{""calories"":10,""protein"":251,""fat"":75,""fiber"":130,""carbs"":255},{""calories"":46,""protein"":99,""fat"":149,""fiber"":63,""carbs"":324},{""calories"":69,""protein"":57,""fat"":9,""fiber"":259,""carbs"":147}]"
438,547,sollicitudin,"[{""calories"":220,""protein"":102,""fat"":71,""fiber"":278,""carbs"":59},{""calories"":11,""protein"":18,""fat"":372,""fiber"":377,""carbs"":33},{""calories"":338,""protein"":324,""fat"":332,""fiber"":222,""carbs"":88},{""calories"":77,""protein"":90,""fat"":125,""fiber"":124,""carbs"":187},{""calories"":139,""protein"":396,""fat"":202,""fiber"":72,""carbs"":361}]"
439,415,in,"[{""calories"":298,""protein"":175,""fat"":289,""fiber"":191,""carbs"":216},{""calories"":176,""protein"":222,""fat"":391,""fiber"":46,""carbs"":232},{""calories"":329,""protein"":146,""fat"":334,""fiber"":177,""carbs"":124}]"
440,529,ridiculus,"[{""calories"":296,""protein"":379,""fat"":271,""fiber"":179,""carbs"":399},{""calories"":123,""protein"":260,""fat"":87,""fiber"":42,""carbs"":358},{""calories"":222,""protein"":164,""fat"":395,""fiber"":76,""carbs"":372},{""calories"":248,""protein"":51,""fat"":65,""fiber"":388,""carbs"":279}]"
441,736,sed,"[{""calories"":380,""protein"":64,""fat"":99,""fiber"":28,""carbs"":10},{""calories"":211,""protein"":340,""fat"":374,""fiber"":232,""carbs"":333},{""calories"":3,""protein"":257,""fat"":23,""fiber"":58,""carbs"":324}]"
442,138,molestie,"[{""calories"":275,""protein"":391,""fat"":390,""fiber"":271,""carbs"":45},{""calories"":188,""protein"":359,""fat"":371,""fiber"":371,""carbs"":25},{""calories"":204,""protein"":254,""fat"":59,""fiber"":237,""carbs"":209}]"
443,12,blandit,"[{""calories"":259,""protein"":273,""fat"":170,""fiber"":288,""carbs"":185},{""calories"":363,""protein"":125,""fat"":353,""fiber"":340,""carbs"":360},{""calories"":342,""protein"":165,""fat"":119,""fiber"":28,""carbs"":185}]"
444,219,sit,"[{""calories"":211,""protein"":123,""fat"":391,""fiber"":157,""carbs"":275},{""calories"":41,""protein"":13,""fat"":292,""fiber"":251,""carbs"":351},{""calories"":40,""protein"":50,""fat"":227,""fiber"":218,""carbs"":203},{""calories"":311,""protein"":374,""fat"":238,""fiber"":309,""carbs"":124},{""calories"":196,""protein"":249,""fat"":57,""fiber"":114,""carbs"":115}]"
445,523,dolor,"[{""calories"":60,""protein"":220,""fat"":176,""fiber"":73,""carbs"":391},{""calories"":74,""protein"":338,""fat"":254,""fiber"":107,""carbs"":166},{""calories"":372,""protein"":2,""fat"":58,""fiber"":315,""carbs"":372},{""calories"":270,""protein"":18,""fat"":398,""fiber"":278,""carbs"":144}]"
446,729,maecenas,[]
447,791,condimentum,[]
448,66,elit,"[{""calories"":202,""protein"":378,""fat"":19,""fiber"":239,""carbs"":204},{""calories"":289,""protein"":144,""fat"":382,""fiber"":101,""carbs"":38},{""calories"":385,""protein"":184,""fat"":121,""fiber"":227,""carbs"":140}]"
449,498,nulla,"[{""calories"":217,""protein"":183,""fat"":199,""fiber"":210,""carbs"":233},{""calories"":378,""protein"":192,""fat"":148,""fiber"":85,""carbs"":3},{""calories"":193,""protein"":305,""fat"":325,""fiber"":331,""carbs"":343}]"
450,699,sit,"[{""calories"":200,""protein"":175,""fat"":58,""fiber"":262,""carbs"":241}]"
451,622,potenti,"[{""calories"":244,""protein"":284,""fat"":163,""fiber"":164,""carbs"":379},{""calories"":32,""protein"":9,""fat"":7,""fiber"":97,""carbs"":247},{""calories"":26,""protein"":104,""fat"":346,""fiber"":396,""carbs"":63},{""calories"":235,""protein"":302,""fat"":271,""fiber"":185,""carbs"":275}]"
452,301,donec,"[{""calories"":248,""protein"":263,""fat"":351,""fiber"":141,""carbs"":156},{""calories"":247,""protein"":244,""fat"":95,""fiber"":396,""carbs"":368}]"
453,92,nisl,"[{""calories"":101,""protein"":276,""fat"":183,""fiber"":49,""carbs"":332},{""calories"":229,""protein"":234,""fat"":35,""fiber"":330,""carbs"":346},{""calories"":390,""protein"":134,""fat"":222,""fiber"":126,""carbs"":146}]"
454,597,duis,"[{""calories"":100,""protein"":361,""fat"":396,""fiber"":129,""carbs"":186},{""calories"":270,""protein"":281,""fat"":252,""fiber"":160,""carbs"":323}]"
455,100,luctus,"[{""calories"":198,""protein"":45,""fat"":364,""fiber"":202,""carbs"":91},{""calories"":364,""protein"":14,""fat"":93,""fiber"":389,""carbs"":260},{""calories"":241,""protein"":93,""fat"":151,""fiber"":340,""carbs"":315}]"
456,972,ut,"[{""calories"":199,""protein"":171,""fat"":300,""fiber"":292,""carbs"":399},{""calories"":290,""protein"":387,""fat"":209,""fiber"":126,""carbs"":344}]"
457,139,sit,[]
458,638,in,"[{""calories"":255,""protein"":211,""fat"":61,""fiber"":242,""carbs"":253},{""calories"":46,""protein"":317,""fat"":294,""fiber"":241,""carbs"":232},{""calories"":294,""protein"":57,""fat"":342,""fiber"":373,""carbs"":120},{""calories"":178,""protein"":326,""fat"":239,""fiber"":381,""carbs"":340},{""calories"":233,""protein"":141,""fat"":328,""fiber"":192,""carbs"":175}]"
459,847,ultrices,"[{""calories"":31,""protein"":358,""fat"":200,""fiber"":110,""carbs"":34},{""calories"":126,""protein"":115,""fat"":79,""fiber"":327,""carbs"":197},{""calories"":288,""protein"":226,""fat"":44,""fiber"":333,""carbs"":138},{""calories"":308,""protein"":46,""fat"":265,""fiber"":8,""carbs"":275},{""calories"":382,""protein"":302,""fat"":139,""fiber"":321,""carbs"":249}]"
460,854,sapien,"[{""calories"":164,""protein"":293,""fat"":210,""fiber"":17,""carbs"":257},{""calories"":244,""protein"":19,""fat"":9,""fiber"":340,""carbs"":128}]"
461,601,mattis,"[{""calories"":296,""protein"":85,""fat"":345,""fiber"":151,""carbs"":280},{""calories"":322,""protein"":200,""fat"":252,""fiber"":38,""carbs"":396},{""calories"":136,""protein"":11,""fat"":377,""fiber"":393,""carbs"":346}]"
